event_key,team_key,opr,qual_ranking,alliance,pick,status,week,state_prov
2019camb,frc7308,11.241094339536481,28,6,2,eliminated,3,CA
2019camb,frc7401,6.203993156291508,26,None,None,None,3,CA
2019camb,frc7413,16.43317178232285,11,7,0,eliminated,3,CA
2019camb,frc7528,12.31425400890203,24,None,None,None,3,CA
2019camb,frc7667,16.899609190739298,9,4,1,eliminated,3,CA
2019camb,frc7777,8.265909677126201,33,None,None,None,3,CA
2019camb,frc852,15.570806830027319,23,None,None,None,3,CA
2019caoc,frc1160,18.90466501926373,20,8,2,eliminated,0,CA
2019caoc,frc1515,11.90825861298181,9,7,0,eliminated,0,CA
2019caoc,frc159,15.607207877121494,33,None,None,None,0,CA
2019caoc,frc1836,18.662517125280058,30,7,1,eliminated,0,CA
2019caoc,frc2493,12.049373672944816,15,None,None,None,0,CA
2019caoc,frc2496,5.8364362286060345,40,None,None,None,0,CA
2019caoc,frc294,26.75684921392108,4,3,0,eliminated,0,CA
2019caoc,frc3250,15.47237979584139,28,3,2,eliminated,0,CA
2019caoc,frc3295,1.5814896602205557,19,None,None,None,0,CA
2019caoc,frc330,43.13675766137186,1,1,0,won,0,CA
2019caoc,frc3309,21.1496869406266,12,3,1,eliminated,0,CA
2019caoc,frc3473,14.918887950325646,24,None,None,None,0,CA
2019caoc,frc3759,12.8989885011466,43,None,None,None,0,CA
2019caoc,frc3859,16.888182302350295,21,7,2,eliminated,0,CA
2019caoc,frc3952,15.224920705907145,16,5,2,eliminated,0,CA
2019caoc,frc3953,5.691428928092017,25,None,None,None,0,CA
2019caoc,frc4056,5.637656159780963,39,None,None,None,0,CA
2019caoc,frc4079,21.56717963582328,2,2,0,eliminated,0,CA
2019caoc,frc4114,8.247042862905163,48,None,None,None,0,CA
2019caoc,frc4161,9.744159657188213,32,None,None,None,0,CA
2019caoc,frc4201,22.922795752577144,17,6,1,eliminated,0,CA
2019caoc,frc4276,21.72571534626796,11,2,1,eliminated,0,CA
2019caoc,frc4481,26.121670131130998,5,4,0,eliminated,0,CA
2019caoc,frc4619,13.296838720386365,35,None,None,None,0,CA
2019caoc,frc4763,12.46168196419892,34,None,None,None,0,CA
2019caoc,frc4913,14.718380988408088,13,8,1,eliminated,0,CA
2019caoc,frc5012,12.605545061900354,38,4,2,eliminated,0,CA
2019caoc,frc5500,11.095109080295916,10,8,0,eliminated,0,CA
2019caoc,frc5669,17.96751626781274,8,6,0,eliminated,0,CA
2019caoc,frc5802,21.704824337886482,27,4,1,eliminated,0,CA
2019caoc,frc5805,14.308476702340524,36,2,2,eliminated,0,CA
2019caoc,frc5810,6.142777818527472,41,None,None,None,0,CA
2019caoc,frc5835,1.5970412353705108,45,None,None,None,0,CA
2019caoc,frc5851,15.39390381777831,22,None,None,None,0,CA
2019caoc,frc5966,10.332973202019248,18,None,None,None,0,CA
2019caoc,frc597,13.938294766689461,29,1,2,won,0,CA
2019caoc,frc6072,16.245830560072523,7,5,1,eliminated,0,CA
2019caoc,frc6220,15.286349645540797,31,None,None,None,0,CA
2019caoc,frc6499,13.082944131647977,47,None,None,None,0,CA
2019caoc,frc6535,5.3155934037404995,44,None,None,None,0,CA
2019caoc,frc6692,8.265969149287361,37,None,None,None,0,CA
2019caoc,frc7157,12.52849384981328,26,6,2,eliminated,0,CA
2019caoc,frc7230,10.233949144987921,23,None,None,None,0,CA
2019caoc,frc7447,22.86085469389114,6,5,0,eliminated,0,CA
2019caoc,frc7482,11.248011054211986,42,None,None,None,0,CA
2019caoc,frc7524,2.723891788570217,49,None,None,None,0,CA
2019caoc,frc812,10.461646705948867,46,None,None,None,0,CA
2019caoc,frc841,9.322029162046189,14,None,None,None,0,CA
2019caoc,frc973,37.33402965743058,3,1,1,won,0,CA
2019cars,frc1076,29.503903442855233,8,7,0,eliminated,None,MI
2019cars,frc111,28.94876517801393,43,2,1,won,None,MI
2019cars,frc123,19.195638713175473,20,None,None,None,None,MI
2019cars,frc1305,29.624996578827954,9,8,0,eliminated,None,MI
2019cars,frc1468,30.5175951694318,16,None,None,None,None,MI
2019cars,frc1481,30.188644669641793,25,None,None,None,None,MI
2019cars,frc1768,33.098072411335046,24,6,1,eliminated,None,MI
2019cars,frc1796,34.91473600054208,13,1,1,eliminated,None,MI
2019cars,frc1816,21.707528667034573,18,1,2,eliminated,None,MI
2019cars,frc201,25.83988979328713,61,None,None,None,None,MI
2019cars,frc2052,27.35765479300203,19,2,3,won,None,MI
2019cars,frc2096,23.518310379423543,28,5,3,eliminated,None,MI
2019cars,frc2137,29.863490135385238,30,4,2,eliminated,None,MI
2019cars,frc2220,28.46525190384042,33,None,None,None,None,MI
2019cars,frc234,30.371775504185155,10,4,1,eliminated,None,MI
2019cars,frc2370,20.23298414538886,65,7,2,eliminated,None,MI
2019cars,frc2386,28.019370814204088,29,None,None,None,None,MI
2019cars,frc2549,30.79896022604471,46,None,None,None,None,MI
2019cars,frc2559,22.973524855151354,55,None,None,None,None,MI
2019cars,frc2590,25.857673289815267,34,6,2,eliminated,None,MI
2019cars,frc2723,14.779092491218652,53,None,None,None,None,MI
2019cars,frc293,16.821907022047686,49,None,None,None,None,MI
2019cars,frc2960,33.769867085829574,6,5,0,eliminated,None,MI
2019cars,frc3003,31.133660455751482,21,None,None,None,None,MI
2019cars,frc3082,13.879379161705534,37,None,None,None,None,MI
2019cars,frc3277,17.090079108466163,62,None,None,None,None,MI
2019cars,frc3314,23.085080313285847,12,6,3,eliminated,None,MI
2019cars,frc3386,22.05927634490435,32,3,3,eliminated,None,MI
2019cars,frc3452,30.287615025111208,14,7,1,eliminated,None,MI
2019cars,frc3467,19.228613440332794,63,None,None,None,None,MI
2019cars,frc3504,14.529193385403302,64,None,None,None,None,MI
2019cars,frc3536,28.666818248776583,41,3,2,eliminated,None,MI
2019cars,frc3683,31.244947667299044,3,3,0,eliminated,None,MI
2019cars,frc3750,21.42447389517862,31,1,3,eliminated,None,MI
2019cars,frc3985,21.772791552338216,56,None,None,None,None,MI
2019cars,frc4256,32.35385169577954,44,8,2,eliminated,None,MI
2019cars,frc4342,25.119506415624272,47,None,None,None,None,MI
2019cars,frc4362,36.75313253408917,7,6,0,eliminated,None,MI
2019cars,frc4472,27.74196779229485,51,None,None,None,None,MI
2019cars,frc45,30.66758668991408,17,None,None,None,None,MI
2019cars,frc4607,23.849912058452187,23,2,2,won,None,MI
2019cars,frc4930,13.066042988958003,60,None,None,None,None,MI
2019cars,frc5050,27.79613380941008,2,2,0,won,None,MI
2019cars,frc5172,39.770670478239396,1,1,0,eliminated,None,MI
2019cars,frc5243,22.157064049533133,48,None,None,None,None,MI
2019cars,frc537,15.050068888569108,50,None,None,None,None,MI
2019cars,frc5436,30.022428714624837,54,8,3,eliminated,None,MI
2019cars,frc5587,25.676866753881413,40,4,3,eliminated,None,MI
2019cars,frc5690,19.32147640704002,67,None,None,None,None,MI
2019cars,frc5712,25.580009202950485,38,5,2,eliminated,None,MI
2019cars,frc5883,25.379890632021585,39,None,None,None,None,MI
2019cars,frc619,29.905304470541633,4,4,0,eliminated,None,MI
2019cars,frc66,23.452607380225682,35,None,None,None,None,MI
2019cars,frc67,23.406592418126735,27,5,1,eliminated,None,MI
2019cars,frc6911,18.67712423147219,52,None,None,None,None,MI
2019cars,frc7048,15.86058621627227,58,None,None,None,None,MI
2019cars,frc7160,24.916364459512522,45,None,None,None,None,MI
2019cars,frc7400,15.523422591883547,59,None,None,None,None,MI
2019cars,frc7432,18.70894523541955,57,None,None,None,None,MI
2019cars,frc747,19.111751628918334,42,8,1,eliminated,None,MI
2019cars,frc7608,8.237221696980992,68,None,None,None,None,MI
2019cars,frc7656,22.32470181384289,15,None,None,None,None,MI
2019cars,frc7769,18.069513178071873,36,None,None,None,None,MI
2019cars,frc7785,16.189816312058404,66,None,None,None,None,MI
2019cars,frc829,28.439361989902803,26,None,None,None,None,MI
2019cars,frc85,27.76089620224893,11,None,None,None,None,MI
2019cars,frc870,32.55835349422434,5,3,1,eliminated,None,MI
2019cars,frc876,28.602399985468605,22,7,3,eliminated,None,MI
2019carv,frc118,33.05910776401876,6,2,1,eliminated,None,TX
2019carv,frc1261,20.42188116451805,43,None,None,None,None,TX
2019carv,frc1339,23.84976550288333,13,1,3,eliminated,None,TX
2019carv,frc1515,20.81067694320515,42,4,2,eliminated,None,TX
2019carv,frc1678,44.54401689785086,3,3,0,won,None,TX
2019carv,frc1746,23.39115899014409,44,5,1,eliminated,None,TX
2019carv,frc1785,17.13855900971295,60,None,None,None,None,TX
2019carv,frc1939,25.46444822854043,30,3,3,won,None,TX
2019carv,frc2080,15.869383505484818,54,None,None,None,None,TX
2019carv,frc2102,21.78410678826667,17,8,1,eliminated,None,TX
2019carv,frc2147,32.431431198777645,12,2,2,eliminated,None,TX
2019carv,frc2183,14.930717249639825,52,8,3,eliminated,None,TX
2019carv,frc2375,18.520769245057444,33,None,None,None,None,TX
2019carv,frc2486,25.562797684429793,29,None,None,None,None,TX
2019carv,frc2584,18.183799347037983,22,None,None,None,None,TX
2019carv,frc2643,7.886972472674276,67,None,None,None,None,TX
2019carv,frc2662,12.403376903095001,63,None,None,None,None,TX
2019carv,frc2811,21.421560149991446,65,5,3,eliminated,None,TX
2019carv,frc2881,25.98782296719546,20,7,3,eliminated,None,TX
2019carv,frc2905,21.772406729481414,31,None,None,None,None,TX
2019carv,frc2990,36.32423441024485,4,4,0,eliminated,None,TX
2019carv,frc3024,12.422905874194758,58,None,None,None,None,TX
2019carv,frc3039,26.686662533184126,32,7,1,eliminated,None,TX
2019carv,frc3132,27.732004448328368,18,3,2,won,None,TX
2019carv,frc3240,17.753633384184877,15,None,None,None,None,TX
2019carv,frc330,36.81088319627122,5,1,1,eliminated,None,TX
2019carv,frc3309,37.84157758174701,8,4,1,eliminated,None,TX
2019carv,frc3481,17.57426411681498,55,None,None,None,None,TX
2019carv,frc364,42.8551481684732,1,1,0,eliminated,None,TX
2019carv,frc368,31.479150081209582,16,6,1,eliminated,None,TX
2019carv,frc3792,18.594618287920117,61,None,None,None,None,TX
2019carv,frc386,21.625984144156718,10,7,0,eliminated,None,TX
2019carv,frc3931,22.57820749074249,23,4,3,eliminated,None,TX
2019carv,frc4079,23.168729373099467,19,7,2,eliminated,None,TX
2019carv,frc4188,19.52799062058901,47,None,None,None,None,TX
2019carv,frc4255,16.03148781612203,34,None,None,None,None,TX
2019carv,frc4290,18.40528571057101,27,None,None,None,None,TX
2019carv,frc4400,21.960805122256485,48,None,None,None,None,TX
2019carv,frc442,17.672225945153986,56,None,None,None,None,TX
2019carv,frc4534,22.74498476906425,41,1,2,eliminated,None,TX
2019carv,frc4561,17.31493454678978,14,None,None,None,None,TX
2019carv,frc4775,18.57963597853068,26,None,None,None,None,TX
2019carv,frc4911,41.27881190407257,2,2,0,eliminated,None,TX
2019carv,frc5006,25.488472278973855,38,2,3,eliminated,None,TX
2019carv,frc5126,11.666008114042256,50,None,None,None,None,TX
2019carv,frc5242,17.517190450613665,59,None,None,None,None,TX
2019carv,frc5515,11.363285017926993,51,None,None,None,None,TX
2019carv,frc5526,16.428207117809833,57,None,None,None,None,TX
2019carv,frc5572,20.688099309871458,24,None,None,None,None,TX
2019carv,frc587,27.69611539767003,36,6,3,eliminated,None,TX
2019carv,frc5892,25.43634882966284,11,8,0,eliminated,None,TX
2019carv,frc6014,19.67278534473235,45,None,None,None,None,TX
2019carv,frc6390,14.849033789090946,49,None,None,None,None,TX
2019carv,frc6443,28.570756280689622,7,5,0,eliminated,None,TX
2019carv,frc6608,24.545850144311657,37,None,None,None,None,TX
2019carv,frc687,28.89311184688447,40,8,2,eliminated,None,TX
2019carv,frc7088,12.258879946265925,53,None,None,None,None,TX
2019carv,frc7108,25.47604916453799,9,6,0,eliminated,None,TX
2019carv,frc7179,30.62015098664721,21,3,1,won,None,TX
2019carv,frc7419,28.141461323332877,25,None,None,None,None,TX
2019carv,frc7426,26.799784968960942,28,5,2,eliminated,None,TX
2019carv,frc7529,17.17505538033965,68,None,None,None,None,TX
2019carv,frc7567,11.819923745427456,64,None,None,None,None,TX
2019carv,frc7725,18.52671034459645,62,None,None,None,None,TX
2019carv,frc7767,9.261163852672425,66,None,None,None,None,TX
2019carv,frc7796,17.072814540715132,35,6,2,eliminated,None,TX
2019carv,frc7891,15.068652746337193,39,None,None,None,None,TX
2019carv,frc7895,11.6293904666053,46,None,None,None,None,TX
2019casd,frc1266,14.077115783485608,42,2,2,eliminated,1,CA
2019casd,frc1538,14.642073942548329,31,3,2,eliminated,1,CA
2019casd,frc1572,15.790408056057418,16,7,2,eliminated,1,CA
2019casd,frc1622,14.196145596216475,29,None,None,None,1,CA
2019casd,frc2443,21.37849126409624,25,5,1,eliminated,1,CA
2019casd,frc2485,14.222340571399474,24,3,1,eliminated,1,CA
2019casd,frc2637,5.837585397000414,41,None,None,None,1,CA
2019casd,frc2658,25.084379426696184,3,3,0,eliminated,1,CA
2019casd,frc2710,9.053329961251505,32,None,None,None,1,CA
2019casd,frc2827,11.225934433009293,39,None,None,None,1,CA
2019casd,frc2839,24.119532254546883,7,6,0,eliminated,1,CA
2019casd,frc2853,13.947082461087557,12,4,2,eliminated,1,CA
2019casd,frc2984,17.61957015634769,6,5,0,eliminated,1,CA
2019casd,frc3021,5.618737151588047,44,None,None,None,1,CA
2019casd,frc3128,18.74947274621295,13,2,1,eliminated,1,CA
2019casd,frc3245,15.261442333859836,19,6,2,eliminated,1,CA
2019casd,frc3647,23.920610787450848,5,1,1,won,1,CA
2019casd,frc3704,14.030740905280503,17,None,None,None,1,CA
2019casd,frc3749,18.9822554201792,8,7,0,eliminated,1,CA
2019casd,frc3965,12.885365459966879,11,None,None,None,1,CA
2019casd,frc4014,9.925202448220237,33,None,None,None,1,CA
2019casd,frc4139,12.282230396346046,22,None,None,None,1,CA
2019casd,frc4160,8.30188274121654,47,None,None,None,1,CA
2019casd,frc4322,12.017969939690904,35,None,None,None,1,CA
2019casd,frc4481,26.925722177715627,4,4,0,eliminated,1,CA
2019casd,frc4486,21.718323222635142,20,4,1,eliminated,1,CA
2019casd,frc4583,10.22346749315328,9,8,0,eliminated,1,CA
2019casd,frc4585,9.166315368942508,10,None,None,None,1,CA
2019casd,frc4616,2.5650352037442605,46,None,None,None,1,CA
2019casd,frc4919,12.240874016117388,43,None,None,None,1,CA
2019casd,frc498,20.665863316079083,15,7,1,eliminated,1,CA
2019casd,frc5477,8.066243880376186,28,5,2,eliminated,1,CA
2019casd,frc5514,18.821497130684385,37,None,None,None,1,CA
2019casd,frc5627,14.343559185782077,34,None,None,None,1,CA
2019casd,frc5933,20.565578616687343,14,8,1,eliminated,1,CA
2019casd,frc6659,8.194595735393257,38,None,None,None,1,CA
2019casd,frc6668,5.115419791982289,45,None,None,None,1,CA
2019casd,frc6695,15.809546441801139,27,6,1,eliminated,1,CA
2019casd,frc6885,6.7859135904622345,36,None,None,None,1,CA
2019casd,frc6904,14.204230907227615,21,8,2,eliminated,1,CA
2019casd,frc6960,9.759917962864407,30,None,None,None,1,CA
2019casd,frc6995,16.213331975214736,18,1,2,won,1,CA
2019casd,frc7415,8.809014387224554,26,None,None,None,1,CA
2019casd,frc7441,11.707619852350643,40,None,None,None,1,CA
2019casd,frc7626,17.3369335853856,23,None,None,None,1,CA
2019casd,frc812,24.712882566229993,2,2,0,eliminated,1,CA
2019casd,frc987,38.933708220515975,1,1,0,won,1,CA
2019casf,frc100,11.833391532855691,23,8,1,eliminated,2,CA
2019casf,frc115,32.38963163856127,8,2,1,eliminated,2,CA
2019casf,frc1700,27.288586623614364,9,6,0,eliminated,2,CA
2019casf,frc2144,5.723743435655293,31,None,None,None,2,CA
2019casf,frc253,22.010471864163016,21,5,1,eliminated,2,CA
2019casf,frc254,38.29514546671756,3,1,1,won,2,CA
2019casf,frc2551,24.829593578372812,11,7,0,eliminated,2,CA
2019casf,frc3045,12.385491860153666,12,8,0,eliminated,2,CA
2019casf,frc3390,19.909486042463232,15,6,2,eliminated,2,CA
2019casf,frc3880,14.89015217598512,13,6,1,eliminated,2,CA
2019casf,frc4159,7.008014644373132,25,3,2,eliminated,2,CA
2019casf,frc4186,16.841684028467494,20,None,None,None,2,CA
2019casf,frc4669,6.003791512876758,33,None,None,None,2,CA
2019casf,frc4765,13.205049054925864,14,None,None,None,2,CA
2019casf,frc4904,17.27020127859273,37,None,None,None,2,CA
2019casf,frc4973,9.653542933550447,17,None,None,None,2,CA
2019casf,frc4990,13.309524525186324,40,7,2,eliminated,2,CA
2019casf,frc5419,13.705203391614393,19,7,1,eliminated,2,CA
2019casf,frc5499,21.009901005093916,10,3,1,eliminated,2,CA
2019casf,frc5507,29.30151090061631,5,4,0,eliminated,2,CA
2019casf,frc5700,16.505473465255168,26,1,2,won,2,CA
2019casf,frc5924,7.162219902965671,36,None,None,None,2,CA
2019casf,frc5940,21.02211552421659,22,8,2,eliminated,2,CA
2019casf,frc6036,11.257837679256886,29,None,None,None,2,CA
2019casf,frc604,30.75514080444478,2,2,0,eliminated,2,CA
2019casf,frc6418,16.133840566085535,24,2,2,eliminated,2,CA
2019casf,frc649,33.19327839145946,4,3,0,eliminated,2,CA
2019casf,frc6662,7.311788607338169,43,None,None,None,2,CA
2019casf,frc668,13.026834999667967,28,4,2,eliminated,2,CA
2019casf,frc6718,2.868799094024782,42,None,None,None,2,CA
2019casf,frc6814,9.305477014120893,41,None,None,None,2,CA
2019casf,frc6920,4.099410939867919,39,None,None,None,2,CA
2019casf,frc6962,17.10533792528772,16,5,2,eliminated,2,CA
2019casf,frc7245,5.781781507394069,30,None,None,None,2,CA
2019casf,frc7419,21.81328711595518,6,4,1,eliminated,2,CA
2019casf,frc7445,15.89058575939407,27,None,None,None,2,CA
2019casf,frc7468,17.699896894654316,7,5,0,eliminated,2,CA
2019casf,frc7478,7.611694059074768,32,None,None,None,2,CA
2019casf,frc7686,13.859169877210627,35,None,None,None,2,CA
2019casf,frc7847,4.920546527962351,34,None,None,None,2,CA
2019casf,frc840,9.550825886981517,18,None,None,None,2,CA
2019casf,frc971,39.710753040087624,1,1,0,won,2,CA
2019casf,frc972,12.794169777332229,38,None,None,None,2,CA
2019casj,frc1351,6.119142497766838,56,None,None,None,4,CA
2019casj,frc1458,11.516494832779435,17,None,None,None,4,CA
2019casj,frc1868,29.58583416291649,4,3,0,eliminated,4,CA
2019casj,frc192,14.698573632134067,30,5,2,eliminated,4,CA
2019casj,frc1967,16.277725655461204,28,None,None,None,4,CA
2019casj,frc199,20.523261245271126,6,5,0,eliminated,4,CA
2019casj,frc2035,19.101797208762253,32,None,None,None,4,CA
2019casj,frc2135,21.23153462229901,24,None,None,None,4,CA
2019casj,frc2220,23.527162730957556,12,6,1,eliminated,4,CA
2019casj,frc2367,19.083140951452528,9,8,0,eliminated,4,CA
2019casj,frc2473,19.915261982880537,43,8,1,eliminated,4,CA
2019casj,frc2489,12.340592217111698,31,None,None,None,4,CA
2019casj,frc254,34.41535011362921,2,2,0,won,4,CA
2019casj,frc256,9.312375278175361,19,None,None,None,4,CA
2019casj,frc2813,14.287258246061384,59,None,None,None,4,CA
2019casj,frc2854,17.82249077103027,53,None,None,None,4,CA
2019casj,frc299,11.766817393259787,58,None,None,None,4,CA
2019casj,frc3482,21.680437139466566,38,None,None,None,4,CA
2019casj,frc4159,18.179495909799147,16,None,None,None,4,CA
2019casj,frc4171,21.511840429418786,18,None,None,None,4,CA
2019casj,frc4186,15.405658722863965,39,None,None,None,4,CA
2019casj,frc4255,13.698886956795494,50,None,None,None,4,CA
2019casj,frc4669,20.183127580562296,7,6,0,eliminated,4,CA
2019casj,frc4973,17.105880513413695,34,None,None,None,4,CA
2019casj,frc4990,28.41863415270562,21,3,2,eliminated,4,CA
2019casj,frc5026,24.471716486666008,25,5,1,eliminated,4,CA
2019casj,frc5027,4.356988292276684,42,None,None,None,4,CA
2019casj,frc5171,26.18342772353265,27,None,None,None,4,CA
2019casj,frc5499,22.298308283423175,15,2,1,won,4,CA
2019casj,frc5737,9.053774353157877,10,None,None,None,4,CA
2019casj,frc5773,15.678264048765397,29,None,None,None,4,CA
2019casj,frc581,20.88765807597426,22,None,None,None,4,CA
2019casj,frc5831,14.842799983302868,54,None,None,None,4,CA
2019casj,frc5849,11.373620469374178,57,None,None,None,4,CA
2019casj,frc6036,18.83692915989871,26,None,None,None,4,CA
2019casj,frc6039,15.51688153894558,13,None,None,None,4,CA
2019casj,frc604,37.72322060208672,5,4,0,eliminated,4,CA
2019casj,frc6238,16.16117286927706,44,None,None,None,4,CA
2019casj,frc6241,12.06875978151659,14,8,2,eliminated,4,CA
2019casj,frc6418,17.90897984536589,36,2,2,won,4,CA
2019casj,frc649,37.73416290320606,3,1,1,eliminated,4,CA
2019casj,frc6619,14.808946255413563,48,None,None,None,4,CA
2019casj,frc6665,14.760207182596703,45,None,None,None,4,CA
2019casj,frc668,9.24752826629597,52,None,None,None,4,CA
2019casj,frc670,14.512931550379864,37,None,None,None,4,CA
2019casj,frc6970,15.138959927286258,49,None,None,None,4,CA
2019casj,frc7245,8.167104261868888,46,None,None,None,4,CA
2019casj,frc7308,9.956084413796496,47,4,2,eliminated,4,CA
2019casj,frc7419,28.708566157972292,8,7,0,eliminated,4,CA
2019casj,frc7445,19.877698505224814,55,None,None,None,4,CA
2019casj,frc751,14.585814321612384,40,7,2,eliminated,4,CA
2019casj,frc766,16.306098664607973,41,6,2,eliminated,4,CA
2019casj,frc7667,16.51885271586888,11,7,1,eliminated,4,CA
2019casj,frc7736,8.410552644161815,20,None,None,None,4,CA
2019casj,frc8,26.39193133380189,23,3,1,eliminated,4,CA
2019casj,frc840,7.41357174466115,51,1,2,eliminated,4,CA
2019casj,frc841,12.04419924254984,33,None,None,None,4,CA
2019casj,frc846,37.67855887526329,1,1,0,eliminated,4,CA
2019casj,frc972,23.122661246073747,35,4,1,eliminated,4,CA
2019cave,frc1138,19.76314909049449,20,6,1,eliminated,4,CA
2019cave,frc114,32.35583878682652,10,2,1,eliminated,4,CA
2019cave,frc115,32.0460996205961,6,5,0,eliminated,4,CA
2019cave,frc2486,23.954035743740338,12,7,1,eliminated,4,CA
2019cave,frc2543,30.005561257962626,11,5,1,eliminated,4,CA
2019cave,frc294,28.238526330365943,3,2,0,eliminated,4,CA
2019cave,frc3303,10.14942555925781,31,None,None,None,4,CA
2019cave,frc3328,12.269922310615092,37,None,None,None,4,CA
2019cave,frc3473,29.137630960805883,16,8,1,eliminated,4,CA
2019cave,frc3512,16.814779414929937,34,6,2,eliminated,4,CA
2019cave,frc3863,20.1947746844182,25,4,1,eliminated,4,CA
2019cave,frc3925,18.95814035701971,26,5,2,eliminated,4,CA
2019cave,frc4201,23.600669954000622,7,6,0,eliminated,4,CA
2019cave,frc4414,37.67348229552244,2,1,1,won,4,CA
2019cave,frc4470,11.919708201841082,15,3,-1,eliminated,4,CA
2019cave,frc4486,32.582734600765995,5,4,0,eliminated,4,CA
2019cave,frc4711,6.518174442514036,40,None,None,None,4,CA
2019cave,frc5102,11.587617883005771,32,None,None,None,4,CA
2019cave,frc5107,6.886171242346753,41,None,None,None,4,CA
2019cave,frc5136,19.69331071901516,19,None,None,None,4,CA
2019cave,frc5137,19.661616296291143,27,7,2,eliminated,4,CA
2019cave,frc5199,33.91866627826334,1,1,0,won,4,CA
2019cave,frc5477,15.676037310170546,22,None,None,None,4,CA
2019cave,frc5510,16.597033250857766,24,None,None,None,4,CA
2019cave,frc5678,10.49120148146564,28,3,2,eliminated,4,CA
2019cave,frc5700,24.774298500979068,13,8,0,eliminated,4,CA
2019cave,frc580,11.526550788650358,42,None,None,None,4,CA
2019cave,frc5818,36.36959917096325,8,3,1,eliminated,4,CA
2019cave,frc5857,11.49067225193795,36,None,None,None,4,CA
2019cave,frc5869,12.421942852467586,30,None,None,None,4,CA
2019cave,frc599,26.58908366242295,4,3,0,eliminated,4,CA
2019cave,frc6398,13.936196661179455,35,4,2,eliminated,4,CA
2019cave,frc6553,10.84872501599074,21,None,None,None,4,CA
2019cave,frc6560,18.335494025387415,14,8,2,eliminated,4,CA
2019cave,frc6764,5.068964003923853,29,None,None,None,4,CA
2019cave,frc6934,12.044117666331637,33,1,2,won,4,CA
2019cave,frc7323,15.740502923292393,23,None,None,None,4,CA
2019cave,frc7324,6.215031095467575,38,None,None,None,4,CA
2019cave,frc7326,5.0248182596212,39,None,None,None,4,CA
2019cave,frc7327,19.58871898887779,9,7,0,eliminated,4,CA
2019cave,frc7650,15.879888712901874,18,2,-1,eliminated,4,CA
2019cave,frc7887,7.95108734651213,17,2,2,eliminated,4,CA
2019cc,frc1072,15.569848540191074,39,None,None,None,None,CA
2019cc,frc114,39.609426915759435,5,4,0,eliminated,None,CA
2019cc,frc115,22.55925589315799,35,5,3,eliminated,None,CA
2019cc,frc1197,11.744301615806702,36,None,None,None,None,CA
2019cc,frc1619,35.73772012473398,4,3,0,eliminated,None,CA
2019cc,frc1671,22.77833999155726,26,4,3,eliminated,None,CA
2019cc,frc1678,32.8011961466854,6,3,1,eliminated,None,CA
2019cc,frc1710,19.117754843322146,37,None,None,None,None,CA
2019cc,frc1868,21.010823718919077,28,8,3,eliminated,None,CA
2019cc,frc1983,36.8045068730246,3,2,0,eliminated,None,CA
2019cc,frc2046,17.552518909008924,24,8,2,eliminated,None,CA
2019cc,frc2102,22.287797889994657,27,2,3,eliminated,None,CA
2019cc,frc254,39.76385140764194,1,1,0,won,None,CA
2019cc,frc2557,18.261872331545554,18,7,3,eliminated,None,CA
2019cc,frc2659,22.981590497700775,29,3,3,eliminated,None,CA
2019cc,frc2733,20.327606761829344,12,7,1,eliminated,None,CA
2019cc,frc2910,35.06475794080053,7,5,0,eliminated,None,CA
2019cc,frc2928,19.662655460214474,13,3,2,eliminated,None,CA
2019cc,frc2930,26.007792134422328,11,8,0,eliminated,None,CA
2019cc,frc3218,16.4906336794389,30,None,None,None,None,CA
2019cc,frc3309,24.70979623679126,14,4,1,eliminated,None,CA
2019cc,frc3476,16.659862324853894,32,8,1,eliminated,None,CA
2019cc,frc3647,16.3783308383697,20,1,3,won,None,CA
2019cc,frc4183,22.911329912845865,25,None,None,None,None,CA
2019cc,frc4414,30.232170230217758,9,6,0,eliminated,None,CA
2019cc,frc498,19.529962078970414,21,7,2,eliminated,None,CA
2019cc,frc5026,33.23135685917109,19,4,2,eliminated,None,CA
2019cc,frc5199,12.235322273917038,34,6,3,eliminated,None,CA
2019cc,frc5507,30.272085768633012,10,7,0,eliminated,None,CA
2019cc,frc5700,16.56546805815386,40,1,2,won,None,CA
2019cc,frc5818,28.04578491815314,17,6,2,eliminated,None,CA
2019cc,frc5940,20.679952961556854,23,None,None,None,None,CA
2019cc,frc604,25.63310313519312,15,2,2,eliminated,None,CA
2019cc,frc6443,24.855252481993357,8,5,1,eliminated,None,CA
2019cc,frc649,16.028946928057913,22,5,2,eliminated,None,CA
2019cc,frc696,22.590863723950086,38,None,None,None,None,CA
2019cc,frc846,22.23599043388575,31,6,1,eliminated,None,CA
2019cc,frc971,41.88010111146427,2,1,1,won,None,CA
2019cc,frc972,23.021634324270217,33,None,None,None,None,CA
2019cc,frc973,25.90856813795896,16,2,1,eliminated,None,CA
2019chcmp,frc1086,18.44364975826755,30,None,None,None,6,VA
2019chcmp,frc1111,16.781392958459232,50,None,None,None,6,VA
2019chcmp,frc1123,12.71426122585565,56,None,None,None,6,VA
2019chcmp,frc1262,27.550791016729175,9,3,1,eliminated,6,VA
2019chcmp,frc1413,26.182971836067413,45,None,None,None,6,VA
2019chcmp,frc1418,30.312685299374024,4,4,0,eliminated,6,VA
2019chcmp,frc1599,20.488133325384958,18,None,None,None,6,VA
2019chcmp,frc1610,28.923402199596367,29,2,1,eliminated,6,VA
